Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
9854.00,90673.436664885,90647.000000000,181346.873329770,181293.000000000,272020.309994655,271940.000000000
9855.00,90700.160342063,90673.000000000,181400.320684126,181347.000000000,272100.481026189,272020.000000000
9856.00,90726.884019241,90700.000000000,181453.768038482,181400.000000000,272180.652057723,272100.000000000
9857.00,90753.607696419,90727.000000000,181507.215392838,181454.000000000,272260.823089257,272181.000000000
9858.00,90780.331373597,90754.000000000,181560.662747194,181507.000000000,272340.994120791,272261.000000000
9859.00,90807.055050775,90780.000000000,181614.110101550,181561.000000000,272421.165152325,272341.000000000
9860.00,90833.778727953,90807.000000000,181667.557455906,181614.000000000,272501.336183859,272421.000000000
9861.00,90860.502405131,90834.000000000,181721.004810262,181668.000000000,272581.507215393,272501.000000000
9862.00,90887.226082309,90861.000000000,181774.452164618,181721.000000000,272661.678246927,272582.000000000
9863.00,90913.949759487,90887.000000000,181827.899518974,181774.000000000,272741.849278461,272662.000000000
9864.00,90940.673436665,90914.000000000,181881.346873330,181828.000000000,272822.020309995,272742.000000000
9865.00,90967.397113843,90941.000000000,181934.794227686,181881.000000000,272902.191341529,272822.000000000
9866.00,90994.120791021,90967.000000000,181988.241582042,181935.000000000,272982.362373063,272902.000000000
9867.00,91020.844468199,90994.000000000,182041.688936398,181988.000000000,273062.533404596,272982.000000000
9868.00,91047.568145377,91021.000000000,182095.136290754,182042.000000000,273142.704436130,273063.000000000
9869.00,91074.291822555,91048.000000000,182148.583645110,182095.000000000,273222.875467664,273143.000000000
9870.00,91101.015499733,91074.000000000,182202.030999466,182149.000000000,273303.046499198,273223.000000000
9871.00,91127.739176911,91101.000000000,182255.478353821,182202.000000000,273383.217530732,273303.000000000
9872.00,91154.462854089,91128.000000000,182308.925708177,182255.000000000,273463.388562266,273383.000000000
9873.00,91181.186531267,91154.000000000,182362.373062533,182309.000000000,273543.559593800,273463.000000000
9874.00,91207.910208445,91181.000000000,182415.820416889,182362.000000000,273623.730625334,273544.000000000
9875.00,91234.633885623,91208.000000000,182469.267771245,182416.000000000,273703.901656868,273624.000000000
9876.00,91261.357562801,91235.000000000,182522.715125601,182469.000000000,273784.072688402,273704.000000000
9877.00,91288.081239979,91261.000000000,182576.162479957,182523.000000000,273864.243719936,273784.000000000
9878.00,91314.804917157,91288.000000000,182629.609834313,182576.000000000,273944.414751470,273864.000000000
9879.00,91341.528594335,91315.000000000,182683.057188669,182630.000000000,274024.585783004,273944.000000000
9880.00,91368.252271513,91342.000000000,182736.504543025,182683.000000000,274104.756814538,274025.000000000
9881.00,91394.975948691,91368.000000000,182789.951897381,182737.000000000,274184.927846072,274105.000000000
9882.00,91421.699625869,91395.000000000,182843.399251737,182790.000000000,274265.098877606,274185.000000000
9883.00,91448.423303047,91422.000000000,182896.846606093,182843.000000000,274345.269909139,274265.000000000
9884.00,91475.146980225,91448.000000000,182950.293960449,182897.000000000,274425.440940673,274345.000000000
9885.00,91501.870657403,91475.000000000,183003.741314805,182950.000000000,274505.611972207,274425.000000000
9886.00,91528.594334580,91502.000000000,183057.188669161,183004.000000000,274585.783003741,274506.000000000
9887.00,91555.318011758,91529.000000000,183110.636023517,183057.000000000,274665.954035275,274586.000000000
9888.00,91582.041688936,91555.000000000,183164.083377873,183111.000000000,274746.125066809,274666.000000000
9889.00,91608.765366114,91582.000000000,183217.530732229,183164.000000000,274826.296098343,274746.000000000
9890.00,91635.489043292,91609.000000000,183270.978086585,183218.000000000,274906.467129877,274826.000000000
9891.00,91662.212720470,91635.000000000,183324.425440941,183271.000000000,274986.638161411,274906.000000000
9892.00,91688.936397648,91662.000000000,183377.872795297,183324.000000000,275066.809192945,274987.000000000
9893.00,91715.660074826,91689.000000000,183431.320149653,183378.000000000,275146.980224479,275067.000000000
9894.00,91742.383752004,91716.000000000,183484.767504009,183431.000000000,275227.151256013,275147.000000000
9895.00,91769.107429182,91742.000000000,183538.214858365,183485.000000000,275307.322287547,275227.000000000
9896.00,91795.831106360,91769.000000000,183591.662212720,183538.000000000,275387.493319081,275307.000000000
9897.00,91822.554783538,91796.000000000,183645.109567076,183592.000000000,275467.664350615,275387.000000000
9898.00,91849.278460716,91823.000000000,183698.556921432,183645.000000000,275547.835382149,275468.000000000
9899.00,91876.002137894,91849.000000000,183752.004275788,183699.000000000,275628.006413682,275548.000000000
9900.00,91902.725815072,91876.000000000,183805.451630144,183752.000000000,275708.177445216,275628.000000000
9901.00,91929.449492250,91903.000000000,183858.898984500,183805.000000000,275788.348476750,275708.000000000
9902.00,91956.173169428,91929.000000000,183912.346338856,183859.000000000,275868.519508284,275788.000000000
9903.00,91982.896846606,91956.000000000,183965.793693212,183912.000000000,275948.690539818,275869.000000000
9904.00,92009.620523784,91983.000000000,184019.241047568,183966.000000000,276028.861571352,275949.000000000
9905.00,92036.344200962,92010.000000000,184072.688401924,184019.000000000,276109.032602886,276029.000000000
9906.00,92063.067878140,92036.000000000,184126.135756280,184073.000000000,276189.203634420,276109.000000000
9907.00,92089.791555318,92063.000000000,184179.583110636,184126.000000000,276269.374665954,276189.000000000
9908.00,92116.515232496,92090.000000000,184233.030464992,184180.000000000,276349.545697488,276269.000000000
9909.00,92143.238909674,92117.000000000,184286.477819348,184233.000000000,276429.716729022,276350.000000000
9910.00,92169.962586852,92143.000000000,184339.925173704,184286.000000000,276509.887760556,276430.000000000
9911.00,92196.686264030,92170.000000000,184393.372528060,184340.000000000,276590.058792090,276510.000000000
9912.00,92223.409941208,92197.000000000,184446.819882416,184393.000000000,276670.229823624,276590.000000000
9913.00,92250.133618386,92223.000000000,184500.267236772,184447.000000000,276750.400855158,276670.000000000
9914.00,92276.857295564,92250.000000000,184553.714591128,184500.000000000,276830.571886692,276750.000000000
9915.00,92303.580972742,92277.000000000,184607.161945484,184554.000000000,276910.742918226,276831.000000000
9916.00,92330.304649920,92304.000000000,184660.609299840,184607.000000000,276990.913949760,276911.000000000
9917.00,92357.028327098,92330.000000000,184714.056654196,184661.000000000,277071.084981293,276991.000000000
9918.00,92383.752004276,92357.000000000,184767.504008552,184714.000000000,277151.256012827,277071.000000000
9919.00,92410.475681454,92384.000000000,184820.951362908,184768.000000000,277231.427044361,277151.000000000
9920.00,92437.199358632,92410.000000000,184874.398717264,184821.000000000,277311.598075895,277231.000000000
9921.00,92463.923035810,92437.000000000,184927.846071619,184874.000000000,277391.769107429,277312.000000000
9922.00,92490.646712988,92464.000000000,184981.293425975,184928.000000000,277471.940138963,277392.000000000
9923.00,92517.370390166,92491.000000000,185034.740780331,184981.000000000,277552.111170497,277472.000000000
9924.00,92544.094067344,92517.000000000,185088.188134687,185035.000000000,277632.282202031,277552.000000000
9925.00,92570.817744522,92544.000000000,185141.635489043,185088.000000000,277712.453233565,277632.000000000
9926.00,92597.541421700,92571.000000000,185195.082843399,185142.000000000,277792.624265099,277712.000000000
9927.00,92624.265098878,92598.000000000,185248.530197755,185195.000000000,277872.795296633,277793.000000000
9928.00,92650.988776056,92624.000000000,185301.977552111,185249.000000000,277952.966328167,277873.000000000
9929.00,92677.712453234,92651.000000000,185355.424906467,185302.000000000,278033.137359701,277953.000000000
9930.00,92704.436130412,92678.000000000,185408.872260823,185355.000000000,278113.308391235,278033.000000000
9931.00,92731.159807590,92704.000000000,185462.319615179,185409.000000000,278193.479422769,278113.000000000
9932.00,92757.883484768,92731.000000000,185515.766969535,185462.000000000,278273.650454303,278193.000000000
9933.00,92784.607161946,92758.000000000,185569.214323891,185516.000000000,278353.821485836,278274.000000000
9934.00,92811.330839124,92785.000000000,185622.661678247,185569.000000000,278433.992517370,278354.000000000
9935.00,92838.054516301,92811.000000000,185676.109032603,185623.000000000,278514.163548904,278434.000000000
9936.00,92864.778193479,92838.000000000,185729.556386959,185676.000000000,278594.334580438,278514.000000000
9937.00,92891.501870657,92865.000000000,185783.003741315,185730.000000000,278674.505611972,278594.000000000
9938.00,92918.225547835,92892.000000000,185836.451095671,185783.000000000,278754.676643506,278675.000000000
9939.00,92944.949225013,92918.000000000,185889.898450027,185836.000000000,278834.847675040,278755.000000000
9940.00,92971.672902191,92945.000000000,185943.345804383,185890.000000000,278915.018706574,278835.000000000
9941.00,92998.396579369,92972.000000000,185996.793158739,185943.000000000,278995.189738108,278915.000000000
9942.00,93025.120256547,92998.000000000,186050.240513095,185997.000000000,279075.360769642,278995.000000000
9943.00,93051.843933725,93025.000000000,186103.687867451,186050.000000000,279155.531801176,279075.000000000
9944.00,93078.567610903,93052.000000000,186157.135221807,186104.000000000,279235.702832710,279156.000000000
9945.00,93105.291288081,93079.000000000,186210.582576162,186157.000000000,279315.873864244,279236.000000000
9946.00,93132.014965259,93105.000000000,186264.029930518,186211.000000000,279396.044895778,279316.000000000
9947.00,93158.738642437,93132.000000000,186317.477284874,186264.000000000,279476.215927312,279396.000000000
9948.00,93185.462319615,93159.000000000,186370.924639230,186317.000000000,279556.386958846,279476.000000000
9949.00,93212.185996793,93185.000000000,186424.371993586,186371.000000000,279636.557990380,279556.000000000
9950.00,93238.909673971,93212.000000000,186477.819347942,186424.000000000,279716.729021913,279637.000000000
9951.00,93265.633351149,93239.000000000,186531.266702298,186478.000000000,279796.900053447,279717.000000000
9952.00,93292.357028327,93266.000000000,186584.714056654,186531.000000000,279877.071084981,279797.000000000
9953.00,93319.080705505,93292.000000000,186638.161411010,186585.000000000,279957.242116515,279877.000000000
9954.00,93345.804382683,93319.000000000,186691.608765366,186638.000000000,280037.413148049,279957.000000000
9955.00,93372.528059861,93346.000000000,186745.056119722,186692.000000000,280117.584179583,280037.000000000
9956.00,93399.251737039,93373.000000000,186798.503474078,186745.000000000,280197.755211117,280118.000000000
9957.00,93425.975414217,93399.000000000,186851.950828434,186799.000000000,280277.926242651,280198.000000000
9958.00,93452.699091395,93426.000000000,186905.398182790,186852.000000000,280358.097274185,280278.000000000
9959.00,93479.422768573,93453.000000000,186958.845537146,186905.000000000,280438.268305719,280358.000000000
9960.00,93506.146445751,93479.000000000,187012.292891502,186959.000000000,280518.439337253,280438.000000000
9961.00,93532.870122929,93506.000000000,187065.740245858,187012.000000000,280598.610368787,280518.000000000
9962.00,93559.593800107,93533.000000000,187119.187600214,187066.000000000,280678.781400321,280599.000000000
9963.00,93586.317477285,93560.000000000,187172.634954570,187119.000000000,280758.952431855,280679.000000000
9964.00,93613.041154463,93586.000000000,187226.082308926,187173.000000000,280839.123463389,280759.000000000
9965.00,93639.764831641,93613.000000000,187279.529663282,187226.000000000,280919.294494923,280839.000000000
9966.00,93666.488508819,93640.000000000,187332.977017638,187280.000000000,280999.465526456,280919.000000000
9967.00,93693.212185997,93666.000000000,187386.424371994,187333.000000000,281079.636557990,280999.000000000
9968.00,93719.935863175,93693.000000000,187439.871726350,187386.000000000,281159.807589524,281080.000000000
9969.00,93746.659540353,93720.000000000,187493.319080706,187440.000000000,281239.978621058,281160.000000000
9970.00,93773.383217531,93747.000000000,187546.766435061,187493.000000000,281320.149652592,281240.000000000
